,발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,발생월,발생일,발생시
30065,2018,2018-10-11 10:00,주간,목,1,1,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,958721,1956113,127.0323456,37.60351098,10,11,10
30068,2018,2018-10-11 16:00,주간,목,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,959379,1961975,127.039474,37.65637552,10,11,16
30098,2018,2018-10-13 21:00,야간,토,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,965793,1944290,127.1130146,37.49723603,10,13,21
30113,2018,2018-10-15 12:00,주간,월,1,1,0,0,0,서울,노원구,차대사람,보도통행중,보도통행중,기타,단일로,기타단일로,승용차,보행자,961344,1961159,127.0617941,37.64910564,10,15,12
30135,2018,2018-10-17 20:00,야간,수,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,956678,1957451,127.0091217,37.61547662,10,17,20
30214,2018,2018-10-24 15:00,주간,수,1,1,0,0,0,서울,용산구,차대차,기타,기타,신호위반,교차로,교차로횡단보도내,승용차,자전거,955065,1947423,126.9914605,37.52501478,10,24,15
30231,2018,2018-10-26 2:00,야간,금,1,1,0,0,0,서울,마포구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,946642,1951330,126.8958559,37.55978005,10,26,2
30261,2018,2018-10-28 6:00,주간,일,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,960800,1954594,127.0559795,37.58991084,10,28,6
30264,2018,2018-10-29 5:00,야간,월,1,1,0,0,0,서울,강남구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959710,1946601,127.0440725,37.51782046,10,29,5
30270,2018,2018-10-29 9:00,주간,월,1,2,0,1,0,서울,영등포구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승합차,947466,1947515,126.9054582,37.52544239,10,29,9
30269,2018,2018-10-29 9:00,주간,월,1,1,0,0,0,서울,강남구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,승합차,승용차,961227,1943892,127.0613815,37.49346819,10,29,9
30275,2018,2018-10-29 16:00,주간,월,1,1,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,과속,기타,기타,승용차,보행자,959003,1955243,127.035589,37.5956821,10,29,16
30282,2018,2018-10-30 6:00,주간,화,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957010,1958945,127.0127956,37.62895786,10,30,6
30306,2018,2018-11-01 6:00,주간,목,1,1,0,0,0,서울,강북구,차대사람,기타,기타,신호위반,교차로,교차로내,승용차,보행자,956835,1960802,127.0107026,37.64568703,11,1,6
30311,2018,2018-11-01 15:00,주간,목,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,946256,1945919,126.8918818,37.5109877,11,1,15
30314,2018,2018-11-01 22:00,야간,목,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,946765,1941301,126.897975,37.46939434,11,1,22
30342,2018,2018-11-04 17:00,주간,일,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,962630,1944913,127.0772006,37.50272876,11,4,17
30347,2018,2018-11-05 7:00,주간,월,1,4,2,1,0,서울,강남구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,승용차,958299,1946861,127.0280911,37.52010121,11,5,7
30353,2018,2018-11-05 17:00,주간,월,1,2,1,0,0,서울,마포구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로부근,이륜차,건설기계,949313,1949964,126.9261945,37.5476217,11,5,17
30405,2018,2018-11-11 7:00,주간,일,2,10,4,4,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,963373,1946466,127.0855292,37.51675638,11,11,7
30416,2018,2018-11-13 4:00,야간,화,1,1,0,0,0,서울,중구,차대차,추돌,추돌,신호위반,교차로,교차로내,자전거,화물차,953467,1950667,126.9731706,37.55417442,11,13,4
30429,2018,2018-11-14 5:00,야간,수,1,1,0,0,0,서울,강남구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,화물차,959935,1943965,127.0467622,37.494071,11,14,5
30431,2018,2018-11-14 12:00,주간,수,1,1,0,0,0,서울,광진구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,교량위,자전거,승용차,964133,1946935,127.0941063,37.52101353,11,14,12
30433,2018,2018-11-14 14:00,주간,수,1,1,0,0,0,서울,노원구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,승용차,963839,1958244,127.0902211,37.62293375,11,14,14
30437,2018,2018-11-14 18:00,야간,수,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,건설기계,보행자,966773,1950260,127.1238311,37.55108203,11,14,18
30452,2018,2018-11-15 20:00,야간,목,1,4,0,3,0,서울,구로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,941821,1944702,126.8417986,37.4997498,11,15,20
30472,2018,2018-11-17 19:00,야간,토,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,947665,1946330,126.9077947,37.51477312,11,17,19
30474,2018,2018-11-17 20:00,야간,토,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959631,1953693,127.0427882,37.58173935,11,17,20
30483,2018,2018-11-19 6:00,주간,월,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,967308,1950672,127.1298694,37.55481469,11,19,6
30484,2018,2018-11-19 6:00,주간,월,1,1,0,0,0,서울,동대문구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,자전거,961188,1955305,127.0603422,37.59633754,11,19,6
30496,2018,2018-11-20 15:00,주간,화,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,942056,1946964,126.8442788,37.52015212,11,20,15
30502,2018,2018-11-21 4:00,야간,수,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,941612,1946667,126.8392782,37.51744725,11,21,4
30508,2018,2018-11-21 10:00,주간,수,1,1,0,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,건설기계,보행자,958161,1943306,127.0267318,37.48805249,11,21,10
30521,2018,2018-11-22 22:00,야간,목,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,945212,1944126,126.8802031,37.49476575,11,22,22
30530,2018,2018-11-23 12:00,주간,금,1,2,0,1,0,서울,중랑구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,964432,1955676,127.0970658,37.59981081,11,23,12
30540,2018,2018-11-24 4:00,야간,토,1,2,1,0,0,서울,강동구,차대차,기타,기타,기타,단일로,기타단일로,승용차,화물차,971043,1951552,127.1721207,37.5628715,11,24,4
30551,2018,2018-11-26 1:00,야간,월,1,3,0,1,1,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,943790,1948794,126.8637603,37.53675334,11,26,1
30564,2018,2018-11-27 7:00,주간,화,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,953238,1952341,126.9704712,37.5692509,11,27,7
30570,2018,2018-11-28 2:00,야간,수,1,1,0,0,0,서울,금천구,차량단독,전복,전복,안전운전 의무 불이행,교차로,교차로내,승용차,없음,945546,1940795,126.884222,37.4647653,11,28,2
30579,2018,2018-11-29 4:00,야간,목,1,1,0,0,0,서울,성동구,차대사람,기타,기타,과속,단일로,기타단일로,승용차,보행자,959955,1950388,127.0466383,37.55196461,11,29,4
30583,2018,2018-11-29 11:00,주간,목,1,4,1,2,0,서울,중랑구,차대차,정면충돌,정면충돌,중앙선 침범,불명,불명,승용차,승용차,963306,1955941,127.0842968,37.60215509,11,29,11
30589,2018,2018-11-29 23:00,야간,목,1,5,1,3,0,서울,서초구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,956965,1945592,127.0130697,37.50860203,11,29,23
30604,2018,2018-12-01 17:00,주간,토,1,1,0,0,0,서울,광진구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,건설기계,963435,1949696,127.0860756,37.54587389,12,1,17
30607,2018,2018-12-01 22:00,야간,토,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,948753,1941764,126.9204237,37.47367987,12,1,22
30627,2018,2018-12-04 7:00,주간,화,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,특수차,보행자,942636,1950482,126.850567,37.55189622,12,4,7
30644,2018,2018-12-06 6:00,주간,목,1,1,0,0,0,서울,구로구,차대사람,기타,기타,신호위반,교차로,교차로횡단보도내,건설기계,보행자,941276,1943489,126.83573,37.48878243,12,6,6
30648,2018,2018-12-06 12:00,주간,목,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,964208,1948640,127.0948719,37.53638429,12,6,12
30661,2018,2018-12-08 5:00,야간,토,1,1,0,0,0,서울,강남구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,964678,1943323,127.1004472,37.48847802,12,8,5
30662,2018,2018-12-08 7:00,주간,토,1,2,1,0,0,서울,광진구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,교량위,승용차,승용차,961134,1948530,127.0600841,37.53526833,12,8,7
30689,2018,2018-12-11 9:00,주간,화,1,1,0,0,0,서울,은평구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,947591,1957153,126.9061836,37.61231753,12,11,9
30692,2018,2018-12-11 17:00,주간,화,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로부근,이륜차,보행자,959962,1952954,127.0465774,37.57509301,12,11,17
30710,2018,2018-12-13 13:00,주간,목,1,2,1,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,958178,1956131,127.026193,37.60364868,12,13,13
30729,2018,2018-12-15 5:00,야간,토,1,1,0,0,0,서울,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,940319,1952842,126.8241451,37.57301958,12,15,5
30738,2018,2018-12-15 22:00,야간,토,1,1,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,956967,1954807,127.0125518,37.59165934,12,15,22
30753,2018,2018-12-18 0:00,야간,화,1,1,0,0,0,서울,은평구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,947755,1960927,126.9077718,37.64634188,12,18,0
30768,2018,2018-12-18 22:00,야간,화,1,1,0,0,0,서울,구로구,차대사람,보도통행중,보도통행중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,945726,1944557,126.8859857,37.49868078,12,18,22
30793,2018,2018-12-20 15:00,주간,목,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,942490,1944647,126.8493711,37.49929601,12,20,15
30808,2018,2018-12-21 6:00,주간,금,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,959992,1945399,127.047329,37.50699867,12,21,6
30840,2018,2018-12-23 22:00,야간,일,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,960781,1947051,127.0561677,37.52192263,12,23,22
30844,2018,2018-12-24 5:00,야간,월,1,1,0,0,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,959189,1940745,127.0384984,37.46501785,12,24,5
30856,2018,2018-12-24 20:00,야간,월,1,1,0,0,0,서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,953300,1952400,126.9711752,37.56978405,12,24,20
30860,2018,2018-12-25 5:00,야간,화,1,1,0,0,0,서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,941006,1947532,126.8323516,37.52520495,12,25,5
30894,2018,2018-12-29 16:00,주간,토,1,3,2,0,0,서울,중구,차대차,추돌,추돌,과속,단일로,터널안,승용차,건설기계,955681,1949858,126.9982846,37.54699189,12,29,16
30901,2018,2018-12-30 4:00,야간,일,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957823,1957100,127.0221154,37.61236625,12,30,4
30903,2018,2018-12-30 10:00,주간,일,1,1,0,0,0,서울,서초구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,954140,1945112,126.9811367,37.50413956,12,30,10
30911,2018,2018-12-31 20:00,야간,월,1,1,0,0,0,서울,용산구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951972,1948328,126.9563985,37.53301583,12,31,20
30919,2019,2019-01-02 10:00,주간,수,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,955430,1952240,126.9952843,37.56854117,1,2,10
30929,2019,2019-01-03 12:00,주간,목,1,2,0,1,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,962122,1962574,127.0705398,37.66189171,1,3,12
30930,2019,2019-01-03 17:00,주간,목,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,954851,1951572,126.9887834,37.56240026,1,3,17
30959,2019,2019-01-08 4:00,야간,화,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,944117,1950716,126.867315,37.5540963,1,8,4
31023,2019,2019-01-14 17:00,주간,월,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,945828,1943562,126.8872128,37.48971868,1,14,17
31033,2019,2019-01-16 4:00,야간,수,1,1,0,0,0,서울,성동구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,957987,1949576,127.0244051,37.54455818,1,16,4
31042,2019,2019-01-16 22:00,야간,수,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,961407,1945530,127.0633317,37.50823969,1,16,22
31044,2019,2019-01-17 5:00,야간,목,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승용차,보행자,969058,1948101,127.1497905,37.53170161,1,17,5
31051,2019,2019-01-17 11:00,주간,목,1,5,2,2,0,서울,동작구,차대차,추돌,추돌,과속,교차로,교차로내,승용차,승용차,953853,1942637,126.9780449,37.48181733,1,17,11
31054,2019,2019-01-18 0:00,야간,금,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,943085,1943620,126.8561816,37.49007643,1,18,0
31059,2019,2019-01-18 10:00,주간,금,1,3,0,2,0,서울,도봉구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958964,1959934,127.034884,37.63796123,1,18,10
31065,2019,2019-01-19 7:00,주간,토,1,1,0,0,0,서울,구로구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,이륜차,승용차,946338,1944412,126.8929196,37.49740965,1,19,7
31083,2019,2019-01-21 0:00,야간,월,1,1,0,0,0,서울,구로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,943093,1943401,126.856289,37.48810305,1,21,0
